name,parse,generate,compile,error
modelset/raw-data/repo-ecore-all/data/101companies/101repo/contributions/atl/Metamodels/Company.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/101companies/101repo/contributions/emfGenerative/model/Company.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/187297/iot_framework/com.pfc.iot/model/iot.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/187297/iot_framework/com.pfc.iot/model/iot.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2003/XMLType#//AnySimpleType` failed to parse structural features failed to parse class `IfPort` line 25, column 33 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""operator"" lowerBound=""1""` parsing failed"
modelset/raw-data/repo-ecore-all/data/47hm4n3/idmDrone/plugin/sar.drone/model/generated/Drn.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ANCIT/genx-tools/com.ancit.testgenx.model/model/DiagonasticModel.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ARM-software/cmsis-pack-eclipse/com.arm.cmsis.pack.dsq.engine/model/generated/DebugSeq.ecore,true,false,false,"generate: timeout after 120s: /arachne/target/debug/arachne generate modelset/raw-data/repo-ecore-all/data/ARM-software/cmsis-pack-eclipse/com.arm.cmsis.pack.dsq.engine/model/generated/DebugSeq.ecore -o /var/folders/24/3kt9vzrj6qzd_r760kn9ybsm0000gn/T/arachne-modelset-3btihtmv/generated-00006 -p modelset-00006-d5e2132b [INFO  arachne] Starting code generation [INFO  arachne_codegen] Validating configuration [INFO  arachne_codegen] Parsing ecore metamodel: ""modelset/raw-data/repo-ecore-all/data/ARM-software/cmsis-pack-eclipse/com.arm.cmsis.pack.dsq.engine/model/generated/DebugSeq.ecore"" [INFO  arachne_codegen] Generating Rust tokens"
modelset/raw-data/repo-ecore-all/data/Abadhor/ModelEngineeringRepo/EFML/model/forms.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/BIG_MODELS/UML_2.0_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/BIG_MODELS_V2/UML_1.4.2_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/BIG_MODELS_V2/UML_2.0_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/BIG_MODELS_V4/UML_1.4.2_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/BIG_MODELS_V4/UML_2.0_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/BIG_MODELS_V5/UML_1.4.2_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/BIG_MODELS_V5/UML_2.0_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/BIG_MODELS_V6/UML_1.4.2_CD_DE.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/UML_light/UML_1.4.2_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/UML_light++/UML_1.4.2_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/SystemTests/TestCase_UML/UML_light++/UML_2.0_CD.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/TestPostprocessing/LHS_MM.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/TestPostprocessing/RHS_MM.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/TestPostprocessing2/LHS_MM.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/TestPostprocessing2/RHS_MM.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/TestR2R/SimpleInverseR2R/LHS.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/TestR2R/SimpleInverseR2R/RHS.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/TestR2R/complexR2R_1/LHS.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/TestR2R/complexR2R_1/RHS.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/hExample_1/hExample_1_LHS.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlFranzis/SmartMatcher/SmartMatcherTrunk/models/unittest/hExample_6/hExample_6_RHS.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlbiDode/Project/Albi-EMF/albi.bowling/model/bowling.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/AlbiDode/Project/Albi-EMF/albi.bowling/model/bowling.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate` failed to parse structural features failed to parse class `Player` line 8, column 43 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""height"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EDouble""` parsing failed"
modelset/raw-data/repo-ecore-all/data/AlbiDode/Project/QVT/TransQVT/MetaModel/TransitionQVT.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/AlbiDode/Project/QVT/TransQVT/MetaModel/TransitionQVT.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EIntegerObject` failed to parse structural features failed to parse class `A` line 10, column 151 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/AlexAalbertsberg/model-driven-engineering/Tutorial/model/Tutorial.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/AlexAalbertsberg/model-driven-engineering/Tutorial/model/Tutorial.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EBigInteger` failed to parse structural features failed to parse class `Book` line 35, column 145 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EReference"" name=""library"" eType=""#//Library""` parsing failed"
modelset/raw-data/repo-ecore-all/data/AlexAalbertsberg/model-driven-engineering/com.adsa.emf.sql.model/model/model.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlexAalbertsberg/model-driven-engineering/org.rdf2jgrapht.codegen/src/models/jgrapht.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlexAalbertsberg/model-driven-engineering/rdf2graph/jgrapht.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AlexAalbertsberg/model-driven-engineering/school/model/school.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/AlexAalbertsberg/model-driven-engineering/school/model/school.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EBigInteger` failed to parse structural features failed to parse class `CourseResult` line 59, column 144 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/AlexanderKnueppel/Skeditor/Plugins/de.tubs.skeditor/model/SkillGraph.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/Alexandra93/DT/dt.class.design.model/model/design.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/Alexandra93/DT/dt.workflow.generator/src/metamodel/workflow.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/Alexandra93/DT/dt.workflow.generator/src/metamodel/workflow.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EBooleanObject` failed to parse structural features failed to parse class `VariableDeclaration` line 53, column 152 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/Alexandra93/DT/dt.workflow.model/model/workflow.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/Alexandra93/DT/dt.workflow.model/model/workflow.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EBooleanObject` failed to parse structural features failed to parse class `VariableDeclaration` line 53, column 152 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/AlexandreRio/WhileToLuaTranspiler/org.xtext.tl.mydsl/model/generated/MyDsl.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/AlexandreRio/WhileToLuaTranspiler/org.xtext.tl.mydsl/model/generated/MyDsl.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EObject` failed to parse structural features failed to parse class `Eq` line 83, column 29 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EReference"" name=""exprEq2"" eType=""ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EObject""` parsing failed"
modelset/raw-data/repo-ecore-all/data/AlmazNasibullin/GitTestProject/org.eclipse.emf.examples.library/model/extlibrary.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/AlmazNasibullin/GitTestProject/org.eclipse.emf.examples.library/model/extlibrary.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate` failed to parse structural features failed to parse class `Item` line 71, column 80 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/AmerPecuj/MBSE/dk.dtu.compute.mbse.petrinet/model/petrinet.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AmmarHasan/EMF_Project_OCL_task7/model/sourceModel.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/AmmarHasan/EMF_Project_OCL_task7/model/sourceModel.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EBigInteger` failed to parse structural features failed to parse class `Person` line 10, column 157 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EReference"" name=""likes"" lowerBound=""1"" eType=""#//Person""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/AngelMorenoMDE/cevinedit/fr.inria.atlanmod.notationEvaluation.mapping/model/notation.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AngelMorenoMDE/cevinedit/org.kybele.cevinedit.model/model/cevinedit.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AngelMorenoMDE/kybdele_entity_relationship/es.kybele.kybdele.models.entityrelationship.model/model/EntityRelationship.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/AngeloFerrando/trace_expression_plugin_eclipse/it.unige.dibris.trace_expression_language/model/generated/TExp.ecore,true,false,false,"generate: timeout after 120s: /arachne/target/debug/arachne generate modelset/raw-data/repo-ecore-all/data/AngeloFerrando/trace_expression_plugin_eclipse/it.unige.dibris.trace_expression_language/model/generated/TExp.ecore -o /var/folders/24/3kt9vzrj6qzd_r760kn9ybsm0000gn/T/arachne-modelset-3btihtmv/generated-00047 -p modelset-00047-c33bb08a [INFO  arachne] Starting code generation [INFO  arachne_codegen] Validating configuration [INFO  arachne_codegen] Parsing ecore metamodel: ""modelset/raw-data/repo-ecore-all/data/AngeloFerrando/trace_expression_plugin_eclipse/it.unige.dibris.trace_expression_language/model/generated/TExp.ecore"" [INFO  arachne_codegen] Generating Rust tokens"
modelset/raw-data/repo-ecore-all/data/AniketosEU/Secure-Service-Specification-and-Deployment/Service Composition Framework/eu.aniketos.mtm.model/model/DI.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/AniketosEU/Secure-Service-Specification-and-Deployment/Service Composition Framework/eu.aniketos.mtm.model/model/DI.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2003/XMLType#//String` failed to parse structural features failed to parse class `Diagram` line 12, column 148 current parser state: | `` | `      <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
