name,parse,generate,compile,error
modelset/raw-data/repo-ecore-all/data/schwichti/astro/de.upb.dbis.owls/model/PetriNet.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/scribble/scribble-eclipse/plugins/org.scribble.trace.editor/model/generated/ScribbleTraceDsl.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.ide.util.test/resources/TestEcoreHelperProjectResources/testSubpackages1.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.ide.util.test/resources/TestEcoreHelperProjectResources/testSubpackages1.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate` failed to parse structural features failed to parse class `class1` line 6, column 149 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EReference"" name=""ref_class3"" eType=""#//testSubpackages1_subpackage2/class3""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.ide.util.test/resources/TestEcoreHelperProjectResources/testSubpackages2.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.ide.util.test/resources/TestEcoreHelperProjectResources/testSubpackages2.ecore: unsupported `eType` path `ecore:EClass testSubpackages1.ecore#//testSubpackages1_subpackage1/testSubpackages1_subpackage3/class4` failed to parse structural features failed to parse class `class2` line 6, column 183 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.test.model/model/university.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.test.model/model/university.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EFeatureMapEntry` failed to parse structural features failed to parse class `Staff` line 31, column 90 current parser state: | `` | `      <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.view.edapt.util.test/model/c.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.view.edapt.util.test/model/c.ecore: unsupported `eType` path `ecore:EClass d.ecore#//D` failed to parse structural features failed to parse class `C` line 5, column 97 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.view.validation.test/model/test.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emf.ecp.view.validation.test/model/test.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDiagnosticChain` failed to parse class operation failed to parse class `Library` line 7, column 120 current parser state: | `` | `      <eParameters name=""context"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emfforms.core.services.databinding.testmodel/model/test.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/sdirix/org.eclipse.emf.ecp.core/tests/org.eclipse.emfforms.core.services.databinding.testmodel/model/test.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EClass` failed to parse structural features failed to parse class `EClassToEStringMap` line 26, column 134 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""value"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EString""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/sdrapeau/all-data-types/plugins/fr.obeo.dsl.sample.alldatatypes/model/alldatatypes.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/sdrapeau/all-data-types/plugins/fr.obeo.dsl.sample.alldatatypes/model/alldatatypes.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate` failed to parse structural features failed to parse class `Dates` line 33, column 152 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""date_01"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EDate""` parsing failed"
modelset/raw-data/repo-ecore-all/data/se-ubt/supermod/de.ubt.ai1.supermod.mm.feature/model/SuperModFeature.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/se-ubt/supermod/de.ubt.ai1.supermod.mm.feature/model/SuperModFeature.ecore: unsupported `eType` path `../../de.ubt.ai1.supermod.mm.core/model/SuperModCore.ecore#//HybridDimension` line 10, column 18 current parser state: | `` | `  <eClassifiers xsi:type=""ecore:EClass"" name=""Feature"" eSuperTypes=""../../de.ubt.ai1.supermod.mm.core/model/SuperModCore.ecore#//HybridElement ../../de.ubt.ai1.supermod.mm.core/model/SuperModCore.ecore#//UUIDElement"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/se-ubt/supermod/de.ubt.ai1.supermod.mm.list/model/SuperModList.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/se-ubt/supermod/de.ubt.ai1.supermod.mm.list/model/SuperModList.ecore: unsupported `eType` path `ecore:EClass ../../de.ubt.ai1.supermod.mm.core/model/SuperModCore.ecore#//ProductSpaceElement` failed to parse class operation failed to parse class `VersionedList` line 7, column 138 current parser state: | `` | `    </eOperations>` parsing failed"
modelset/raw-data/repo-ecore-all/data/seba111/Xtext/org.xtext.library/src-gen/org/xtext/library/Library.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/securityandtrust/serval-lms/lu.snt.serval.lms.model.base/metamodel/metamodel@runtime.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/securityandtrust/serval-lms/lu.snt.serval.lms.model.base/metamodel/metamodel@runtime.ecore: unexpected package content line 34, column 3 current parser state: | `<eSubpackages name=""instance"" nsURI=""http://art/instance"" nsPrefix=""instance"">` | `    <eClassifiers xsi:type=""ecore:EClass"" name=""ComponentInstance"" abstract=""true""` parsing failed"
modelset/raw-data/repo-ecore-all/data/semacammetu/megamodel.dsl/tr.edu.metu.ceng.megamodel.hypomethod/model/sedml/Sedml.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/senezth/emn-tp-retro-engineering/tp-fil-2018-template/tp.fil/src/tp/fil/resources/Data.ecore,true,true,true,
